"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 09, 2015","45,340.0","45,680.0","45,885.0","45,325.0","511.60K","-1.68%"
"Mar 06, 2015","46,115.0","46,180.0","46,720.0","46,015.0","525.30K","0.93%"
"Mar 05, 2015","45,690.0","46,010.0","46,285.0","45,690.0","345.90K","-1.03%"
"Mar 04, 2015","46,165.0","45,910.0","46,415.0","45,770.0","363.90K","0.27%"
"Mar 03, 2015","46,040.0","47,000.0","47,035.0","46,000.0","477.80K","-1.73%"
"Mar 02, 2015","46,850.0","46,525.0","47,065.0","46,300.0","495.90K","1.12%"
"Feb 27, 2015","46,330.0","46,150.0","46,665.0","46,000.0","558.80K","0.74%"
"Feb 26, 2015","45,990.0","45,030.0","46,050.0","44,940.0","582.50K","2.42%"
"Feb 25, 2015","44,905.0","45,000.0","45,195.0","44,725.0","504.20K","-0.87%"
"Feb 24, 2015","45,300.0","44,500.0","45,300.0","44,440.0","728.60K","2.13%"
"Feb 23, 2015","44,355.0","43,545.0","44,455.0","43,270.0","800.90K","3.37%"
"Feb 20, 2015","42,910.0","43,220.0","43,345.0","42,810.0","444.70K","-0.36%"
"Feb 19, 2015","43,065.0","43,780.0","43,970.0","43,035.0","563.20K","-1.46%"
"Feb 18, 2015","43,705.0","43,505.0","43,740.0","43,325.0","520.80K","0.46%"
"Feb 17, 2015","43,505.0","43,850.0","44,040.0","43,400.0","333.70K","-1.27%"
"Feb 16, 2015","44,065.0","44,115.0","44,295.0","44,000.0","296.70K","0.14%"
"Feb 13, 2015","44,005.0","43,940.0","44,250.0","43,850.0","682.00K","-0.68%"
"Feb 12, 2015","44,305.0","44,250.0","44,340.0","43,870.0","505.10K","2.00%"
"Feb 10, 2015","43,435.0","43,615.0","43,690.0","43,235.0","456.70K","-1.14%"
"Feb 09, 2015","43,935.0","44,435.0","44,445.0","43,900.0","362.20K","-0.16%"
"Feb 06, 2015","44,005.0","44,175.0","44,270.0","43,815.0","354.30K","1.22%"
"Feb 05, 2015","43,475.0","43,560.0","43,920.0","43,425.0","477.40K","-0.86%"
"Feb 04, 2015","43,850.0","43,100.0","43,890.0","42,930.0","636.80K","3.95%"
"Feb 03, 2015","42,185.0","43,245.0","43,350.0","42,055.0","517.60K","-2.02%"
