"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 26, 2011","7,419.44","7,101.15","7,443.20","7,075.19","693.60M","4.19%"
"Jun 19, 2011","7,121.38","7,078.59","7,310.10","7,063.86","663.48M","-0.60%"
"Jun 12, 2011","7,164.05","7,075.91","7,231.49","7,017.98","835.05M","1.33%"
"Jun 05, 2011","7,069.90","7,095.40","7,183.78","6,991.62","662.08M","-0.55%"
"May 29, 2011","7,109.03","7,165.00","7,319.69","7,021.36","817.93M","-0.76%"
"May 22, 2011","7,163.47","7,158.08","7,217.24","7,071.42","1.03B","-1.42%"
"May 15, 2011","7,266.82","7,348.12","7,415.65","7,228.13","777.00M","-1.84%"
"May 08, 2011","7,403.31","7,461.35","7,566.41","7,356.76","639.91M","-1.19%"
"May 01, 2011","7,492.25","7,570.86","7,600.41","7,291.39","787.37M","-0.30%"
"Apr 24, 2011","7,514.46","7,288.77","7,514.69","7,278.52","421.97M","3.00%"
"Apr 17, 2011","7,295.49","7,165.99","7,316.53","6,994.56","552.73M","1.63%"
"Apr 10, 2011","7,178.29","7,215.34","7,224.74","7,089.17","759.48M","-0.54%"
"Apr 03, 2011","7,217.02","7,178.59","7,242.69","7,129.41","580.57M","0.52%"
"Mar 27, 2011","7,179.81","6,931.86","7,192.38","6,867.42","466.62M","3.36%"
"Mar 20, 2011","6,946.36","6,782.30","6,985.25","6,720.02","618.22M","4.23%"
"Mar 13, 2011","6,664.40","6,896.31","6,946.44","6,483.39","1.06B","-4.54%"
"Mar 06, 2011","6,981.49","7,137.81","7,270.81","6,963.31","633.95M","-2.75%"
"Feb 27, 2011","7,178.90","7,173.59","7,356.33","7,122.69","517.58M","-0.09%"
"Feb 20, 2011","7,185.17","7,412.06","7,441.82","7,093.91","591.82M","-3.25%"
"Feb 13, 2011","7,426.81","7,403.83","7,438.42","7,364.04","528.09M","0.75%"
"Feb 06, 2011","7,371.20","7,222.05","7,390.48","7,214.05","475.38M","2.15%"
"Jan 30, 2011","7,216.21","7,094.56","7,226.64","7,033.09","523.80M","1.60%"
"Jan 23, 2011","7,102.80","7,080.78","7,180.15","7,000.41","563.45M","0.57%"
"Jan 16, 2011","7,062.42","7,072.75","7,165.00","7,008.62","639.33M","-0.19%"
